,REF,Company (Manufacturer),Company Location,Review Date,Country of Bean Origin,Specific Bean Origin or Bar Name,Cocoa Percent,Ingredients,Most Memorable Characteristics,Rating,num_ingr,B,S,C,L,V,Sa,S*,Lon,Lat
2278,817,Tejas,U.S.A.,2012,Ecuador,"La Bahia, w/ cane juice",0.7,"4- B,S,C,V","gritty, rum, molasses",3.25,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-79.3666965,-1.3397668
2279,821,Tejas,U.S.A.,2012,Peru,Capistrano,0.7,"4- B,S,C,V","perfume, chemical, soapy",2.0,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-75.0458515,-6.8699697
2280,825,Tejas,U.S.A.,2012,Ecuador,"La Bahia, w/ cane sugar",0.7,"3- B,S,C","molasses, fruit, floral",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
2281,829,Tejas,U.S.A.,2012,Bolivia,San Jose,0.7,"3- B,S,C","candy,peanut butter,caramel",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-64.9912286,-17.0568696
2282,829,Tejas,U.S.A.,2012,Madagascar,Capistrano*,0.7,"3- B,S,C","sticky, caramel",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
2283,833,Tejas,U.S.A.,2012,Mexico,Espada,0.7,"3- B,S,C","molasses, caramel",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-102.0077097,23.6585116
2284,967,Tejas,U.S.A.,2012,Brazil,Espada,0.7,"3- B,S,C","flat, cardboard, metallic",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-53.2,-10.3333333
2285,971,Tejas,U.S.A.,2012,Venezuela,Concepcion*,0.8,"4- B,S,C,V","earthy, savory, hammy",3.0,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-66.1109318,8.0018709
2286,971,Tejas,U.S.A.,2012,Bolivia,San Jose,0.67,"3- B,S,C","green apple, sweet",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-64.9912286,-17.0568696
2287,971,Tejas,U.S.A.,2012,Brazil,"Bahia, Floresta Azul,Good Friends Reserve#3",0.7,"3- B,S,C","honey, pepper, charcoal",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-53.2,-10.3333333
2288,1323,Terroir,U.S.A.,2014,Ecuador,"Ecuador, batch 6-5-15",0.77,"2- B,S","intense, mild coffee and rum",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
2289,1323,Terroir,U.S.A.,2014,Madagascar,"Madagascar, batch 6-5-15",0.67,"2- B,S","sweet, rich, tannic, fruity",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
2290,1323,Terroir,U.S.A.,2014,Uganda,"Uganda, batch 6-3-15",0.73,"2- B,S","creamy, almond, butter",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,32.2166578,1.5333554
2291,1478,Terroir,U.S.A.,2015,Peru,Peru,0.7,"2- B,S","spicy, black pepper, intense",2.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
2292,1478,Terroir,U.S.A.,2015,Belize,Belize,0.7,"2- B,S","nutty, raspberry, metallic",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-88.7600927,16.8259793
2293,1478,Terroir,U.S.A.,2015,Madagascar,Madagascar,0.7,"2- B,S","bright fruit, mild sour",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
2294,1482,Terroir,U.S.A.,2015,Ecuador,Ecuador,0.7,"2- B,S","floral, earthy, bourbon",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
2295,1554,Terroir,U.S.A.,2015,Dominican Republic,Oko Caribe,0.7,"3- B,S,C","spicy, black pepper, bold",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
2296,1558,Terroir,U.S.A.,2015,Guatemala,Guatemala,0.7,"3- B,S,C","walnuts, cocoa, easy melt",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-90.345759,15.5855545
2297,2358,Terroir,U.S.A.,2019,Belize,Maya Mountain,0.77,"3- B,S,C","berries, licorice, cocoa,bitter",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-88.7600927,16.8259793
2298,2370,Terroir,U.S.A.,2019,Bolivia,Alto Beni,0.77,"3- B,S,C","muted, roasted banana",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-64.9912286,-17.0568696
2299,2374,Terroir,U.S.A.,2019,Haiti,Haiti,0.72,"3- B,S,C","harsh, tobacco",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-72.3570972,19.1399952
2300,1614,The Barn,Sweden,2015,Peru,Peru,0.7,"3- B,S,C","sandy, sweet, raisins",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
2301,162,Theo,U.S.A.,2007,Madagascar,Madagascar,0.65,"3- B,S,C","sandy, sweet, blueberry",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
2302,184,Theo,U.S.A.,2007,Ivory Coast,Ivory Coast,0.75,"4- B,S,C,V","dry, gritty, hint of fruit, sour",2.5,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-5.5679458,7.9897371
2303,184,Theo,U.S.A.,2007,Ghana,"Ghana, Kumasi",0.84,"4- B,S,C,V","dry, slightly tart, bitter",3.0,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-1.0800271,8.0300284
2304,188,Theo,U.S.A.,2007,Venezuela,"Venezuela; Barinos, Merida, Tachron",0.91,"2- B,S","dry, very bland, mild bitter",2.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
2305,188,Theo,U.S.A.,2007,Blend,"Ghana, Panama, Ecuador",0.75,"3- B,S,C","sandy, sweet, fruity",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.1002445,51.5840921
2306,903,Theo,U.S.A.,2012,Congo,Congo w/ nibs,0.65,"4- B,S,C,V","sweet, vanilla, cocoa",3.25,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,23.8222636,-2.9814344
2307,1684,Theobroma,Japan,2015,Peru,"Piura Select, Cacao Blanc",0.7,"2- B,S","peanut butter, sour milk",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
2308,2414,Thistle & Rose aka Aggie USU,U.S.A.,2019,Ecuador,"Costa Esmeraldas, 2017 h., batch 28",0.7,"2- B,S","pure, bold, floral",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
2309,2182,Tibito,Colombia,2018,Colombia,"Meta, lot 052",0.7,"3- B,S,L","floral, vegetal",3.0,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-72.9088133,4.099917
2310,2182,Tibito,Colombia,2018,Colombia,"Putumayo, lot 021",0.7,"3- B,S,L","spicy, marshmallow",3.25,3,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-72.9088133,4.099917
2311,1836,Timo A. Meyer,Germany,2016,Belize,"Belize, med roast",0.72,"3- B,S,C","bright fruit, cashew",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-88.7600927,16.8259793
2312,2358,Tiny House,U.S.A.,2019,Tanzania,Kokoa Kamili,0.71,"2- B,S","bland, mild honey, sour",2.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.7878438,-6.5247123
2313,2510,To'ak,Ecuador,2020,Ecuador,"Galapagos, Santa Cruz Island, 2018 h.",0.75,"3- B,S,C","strong floral, oily, bold, grassy",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
2314,1418,To'ak (Ecuatoriana),Ecuador,2014,Ecuador,Manabi,0.81,"2- B,S","waxy, mild fruit, floral",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
2315,789,Tocoti,U.S.A.,2011,Venezuela,Venezuela,0.72,"3- B,S,C","peanut butter, soapy",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
2316,789,Tocoti,U.S.A.,2011,Dominican Republic,Dominican Republic,0.74,"3- B,S,C","pronounced fruit, sour",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
2317,927,Tocoti,U.S.A.,2012,Bolivia,"Wild Bolivian, Jungle Love",0.77,"3- B,S,C","sandy, sweet",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-64.9912286,-17.0568696
2318,2060,Tosier,U.K.,2018,Bolivia,"Alto Beni, 2016",0.7,"3- B,S,C","spicy, cocoa, sweet",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-64.9912286,-17.0568696
2319,2060,Tosier,U.K.,2018,Belize,Maya Mtn.,0.7,"3- B,S,C","honey, caramel",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-88.7600927,16.8259793
2320,2064,Tosier,U.K.,2018,Haiti,Acul du Nard,0.7,"3- B,S,C","metallic, astringent",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-72.3570972,19.1399952
2321,2270,Tosier,U.K.,2019,Colombia,Tumaco,0.7,"3- B,S,C","dull, chewy, sweet",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-72.9088133,4.099917
2322,2314,Tree to Bar,South Korea,2019,Ecuador,Ecuador,0.7,"2- B,S","nutty, floral",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
2323,1239,Treehouse,U.S.A.,2014,Dominican Republic,Conacado,0.72,"2- B,S","baked, roasty, coffee",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
2324,821,Treehouse aka Indaphoria,U.S.A.,2012,Dominican Republic,La Red,0.7,"3- B,S*,C","heavy roast, black licorice",3.25,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-70.3028026,19.0974031
2325,907,Treehouse aka Indaphoria,U.S.A.,2012,Dominican Republic,"Conacado, Manifesto",0.7,"3- B,S*,C","sandy, strawberry, coconut",2.75,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-70.3028026,19.0974031
2326,2526,Triangle Roasters,U.S.A.,2020,Nicaragua,La Colonia,0.7,"2- B,S","high acidity, toffee, spicy",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
2327,2526,Triangle Roasters,U.S.A.,2020,Haiti,Pisa,0.7,"2- B,S","dominating roast, deep cocoa",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-72.3570972,19.1399952
2328,2530,Triangle Roasters,U.S.A.,2020,Guatemala,Guatemala,0.7,"2- B,S","bright fruit, heavy roast, smooth",3.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-90.345759,15.5855545
2329,2664,Triangle Roasters,U.S.A.,2021,Philippines,Malah Na Bulong,0.7,"2- B,S","sticky, butterscotch, sl. Hammy",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,122.7312101,12.7503486
2330,2210,Tribar,Peru,2018,Peru,Ucayali,0.73,"3- B,S,C","powdery, complex, rubber",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
2331,2218,Tribar,Peru,2018,Peru,"Piura, Gran Chilique",0.7,"3- B,S,C","sweet, pungent grape, acidic",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
2332,2470,Tribe,Canada,2020,Peru,Ucayali,0.7,"2- B,S","very sandy, spicey, sweet",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
2333,2490,Tribe,Canada,2020,Vietnam,"Dak Lak, batch 0A08",0.7,"2- B,S","tart, sweet, sour, savory",2.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,108.4265113,13.2904027
2334,2490,Tribe,Canada,2020,Honduras,"Copan, batch 0A03",0.7,"2- B,S","woody, sweet, unrefined",2.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-86.0755145,15.2572432
2335,753,twenty-four blackbirds,U.S.A.,2011,Dominican Republic,Dominican Republic,0.73,"2- B,S","roasty, woody, rubber off",2.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
2336,1022,twenty-four blackbirds,U.S.A.,2013,Dominican Republic,"Dominican Republic, batch 85",0.68,"2- B,S","roasty, sligt burnt, red fruit",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
2337,1026,twenty-four blackbirds,U.S.A.,2013,Bolivia,"Palos Blancos, batch 97",0.75,"2- B,S","roasty, bitter, caramel, dairy",2.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-64.9912286,-17.0568696
2338,1235,twenty-four blackbirds,U.S.A.,2014,Madagascar,"Madagascar, lot 137",0.75,"2- B,S","intense, red berry",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
2339,1700,twenty-four blackbirds,U.S.A.,2015,Dominican Republic,Oko Caribe,0.75,"2- B,S","spicy, sour, off note",2.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
2340,1700,twenty-four blackbirds,U.S.A.,2015,Ecuador,"Cedeno, lot 271",0.75,"2- B,S","intense, floral",3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
2341,1996,twenty-four blackbirds,U.S.A.,2017,Tanzania,Kokoa Kamili,0.75,"2- B,S","dry, floral, woody",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.7878438,-6.5247123
2342,1740,Two Ravens,U.S.A.,2016,Peru,Peru,0.6,"3- B,S,C","coarse, sweet, lemon",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
2343,2000,Uncouth,Canada,2017,Dominican Republic,Dominican Republic,0.75,"2- B,S","dry, coarse, hay, off",2.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
2344,2004,Uncouth,Canada,2017,Tanzania,Tanzania,0.75,"2- B,S","dry, coarse, sweet, earthy",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.7878438,-6.5247123
2345,2004,Uncouth,Canada,2017,Guatemala,Guatemala,0.75,"2- B,S","dry, coarse, sour",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-90.345759,15.5855545
2346,1438,Undone,U.S.A.,2014,Nicaragua,Matagalpa,0.74,"2- B,S","creamy, woody,green, rubber",2.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
2347,1438,Undone,U.S.A.,2014,Dominican Republic,"San Francisco de Macoris, Nourish",0.7,"2- B,S","tart, tangy, mild cocoa",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
2348,1752,Upchurch,U.S.A.,2016,Madagascar,"Madagascar, Sassy Bar",0.72,"2- B,S","sweet, acidic, tart",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
2349,1752,Upchurch,U.S.A.,2016,Tanzania,"Tanzania, Party Bar",0.72,"2- B,S","sandy, sweet, peach",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,35.7878438,-6.5247123
2350,1327,Urzi,Italy,2014,Venezuela,"Sur del Lago, Merida",0.65,"4- B,S,C,V","intense, nutty, mild rubber",3.25,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,-66.1109318,8.0018709
2351,1968,Utopick,Spain,2017,Colombia,"Sierra Nevada, Tutu Iku",0.7,"3- B,S,C","spice, melon, nutty",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-72.9088133,4.099917
2352,2210,Utopick,Spain,2018,Nicaragua,Nugo,0.7,"3- B,S,C",roasty cocoa,3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-85.2936911,12.6090157
2353,2478,Vaka,Canada,2020,Belize,"Maya Mountain, Toledo, batch 91",0.74,"3- B,S,C","roasted strawberry, bold",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-88.7600927,16.8259793
2354,63,Valrhona,France,2006,Blend,"Carribean, Caraibe",0.66,"5- B,S,C,V,L","slight bitter, woody",3.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.1002445,51.5840921
2355,63,Valrhona,France,2006,Blend,"Guanaja, South America",0.7,"5- B,S,C,V,L","subtle, smooth, earthy, long",3.75,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.1002445,51.5840921
2356,75,Valrhona,France,2006,Trinidad,Gran Couva 2005 P.,0.64,"5- B,S,C,V,L","nutty, vegetal, sweet",2.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-61.26130538878063,10.443024300000001
2357,75,Valrhona,France,2006,Venezuela,"Porcelana, Maracaibo, Palmira P. 2005",0.64,"5- B,S,C,V,L","modest, creamy, cocoa",3.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-66.1109318,8.0018709
2358,75,Valrhona,France,2006,Madagascar,"Sambirano, Ampamakia 2005, Millot P.",0.64,"5- B,S,C,V,L","red berry, rich cocoa",3.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,46.4416422,-18.9249604
2359,117,Valrhona,France,2007,Blend,"Araguani, Venezuela, Carribean",0.72,"5- B,S,C,V,L","creamy, rich, licorice",3.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.1002445,51.5840921
2360,129,Valrhona,France,2007,Venezuela,Chuao 2002 P.,0.65,"5- B,S,C,V,L","sandy, vegetal, cocoa",3.75,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-66.1109318,8.0018709
2361,129,Valrhona,France,2007,Madagascar,Manjari,0.64,"5- B,S,C,V,L","creamy, blueberry, raspberry",4.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,46.4416422,-18.9249604
2362,147,Valrhona,France,2007,Blend,Le Noir Extra Amer,0.85,"5- B,S,C,V,L","creamy, fatty, very bitter",1.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.1002445,51.5840921
2363,153,Valrhona,France,2007,Blend,"Abinao, West Africa",0.85,"5- B,S,C,V,L","berries, tart, bitter",2.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.1002445,51.5840921
2364,157,Valrhona,France,2007,Blend,"Le Noir Amer, West Africa",0.71,"5- B,S,C,V,L",nutty and bitter dominate,2.75,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.1002445,51.5840921
2365,162,Valrhona,France,2007,Venezuela,"Porcelana, Maracaibo, Palmira P. 2006",0.64,"5- B,S,C,V,L","creamy, cherry",3.25,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-66.1109318,8.0018709
2366,327,Valrhona,France,2009,Dominican Republic,Tainori,0.64,"5- B,S,C,V,L","cocoa dominates, woodsy",3.75,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-70.3028026,19.0974031
2367,370,Valrhona,France,2009,Ecuador,Alpaco,0.66,"5- B,S,C,V,L","rich cocoa, hot spice",3.75,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-79.3666965,-1.3397668
2368,395,Valrhona,France,2009,Ghana,Nyangbo,0.68,"5- B,S,C,V,L","creamy, cocoa, bread",3.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-1.0800271,8.0300284
2369,709,Valrhona,France,2011,Blend,Caraque,0.56,"5- B,S,C,V,L","intense sweet, nut, orange",3.25,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.1002445,51.5840921
2370,757,Valrhona,France,2011,Venezuela,"Porcelana, Pedegral",0.64,"5- B,S,C,V,L","creamy, honey,peanut butter",4.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-66.1109318,8.0018709
2371,931,Valrhona,France,2012,Venezuela,"Otucan, Grand Cru",0.69,"5- B,S,C,V,L","green,unripened fruit,banana",4.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-66.1109318,8.0018709
2372,1145,Valrhona,France,2013,Blend,"Andoa, Grand Cru blend",0.7,"5- B,S,C,V,L","yogurt, lemon, licorice",3.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-0.1002445,51.5840921
2373,1153,Valrhona,France,2013,Dominican Republic,"Loma Sotavento, 2013",0.64,"5- B,S,C,V,L","complex, herbs, fruit, dairy",3.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-70.3028026,19.0974031
2374,1510,Valrhona,France,2015,Peru,"Piura, Illanka, Quemazon",0.63,"5- B,S,C,V,L","intense, dark berry, grapes",4.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-75.0458515,-6.8699697
2375,1972,Valrhona,France,2017,Blend,"Oriado, Peru, Dom. Rep",0.6,"3- B,S,C","intense, rich, sweet",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.1002445,51.5840921
2376,404,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,0.72,"3- B,S,C","fatty, bland, very astringent",2.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
2377,404,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,0.76,"4- B,S,C,V","fatty, sour, spoiled",2.75,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,46.4416422,-18.9249604
2378,404,Vao Vao (Chocolaterie Robert),Madagascar,2009,Madagascar,Madagascar,0.8,"4- B,S,C,V","fatty, bitter, sour",2.75,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,46.4416422,-18.9249604
2379,2744,Vesta,U.S.A.,2022,Guatemala,Guatemala,0.78,"3- B,S*,C","rich cocoa, fruit, bitter, molasses",3.5,3,1.0,0.0,1.0,0.0,0.0,0.0,1.0,-90.345759,15.5855545
2380,1470,Vicuna,U.S.A.,2015,Bolivia,Palos Blancos,0.7,"2- B,S","peanut butter, coffee, mint",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-64.9912286,-17.0568696
2381,1470,Vicuna,U.S.A.,2015,Bolivia,Palos Blancos + nibs,0.7,"2- B,S","complex, nibs too soft",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-64.9912286,-17.0568696
2382,2186,Vicuna,U.S.A.,2018,Bolivia,Palos Blancos,0.7,"2- B,S","smokey, earthy, nutty",2.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-64.9912286,-17.0568696
2383,2186,Vicuna,U.S.A.,2018,Guatemala,Alta Verapaz,0.7,"2- B,S","earthy, sour, intense",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-90.345759,15.5855545
2384,2190,Vicuna,U.S.A.,2018,Dominican Republic,San Francisco de Macoris,0.7,"2- B,S","dark berry, roasty",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
2385,991,Videri,U.S.A.,2012,Blend,"Classic, Central and S. America",0.7,"3- B,S,C","sweet, fruity, heavy roast",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.1002445,51.5840921
2386,1117,Videri,U.S.A.,2013,Blend,"Dark, Central and S. America",0.9,"3- B,S,C","mellow fruit, tart, mild bitter",3.75,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.1002445,51.5840921
2387,1211,Videri,U.S.A.,2014,Dominican Republic,Dominican Republic,0.9,"3- B,S,C","intense, cocoa, spicy, fruit",3.25,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
2388,1211,Videri,U.S.A.,2014,Trinidad,Trinidad,0.75,"3- B,S,C","spicy, roasty, acidic, dairy",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-61.26130538878063,10.443024300000001
2389,1227,Videri,U.S.A.,2014,Ecuador,Mindo,0.75,"3- B,S,C","spicy, nutmeg, brownie",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
2390,2578,Videri,U.S.A.,2021,Guatemala,Chimelb,0.75,"2- B,S","earthy, harsh, acidic",2.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-90.345759,15.5855545
2391,2578,Videri,U.S.A.,2021,Dominican Republic,Zorzal,0.75,"2- B,S","roasty, berry notes",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-70.3028026,19.0974031
2392,2578,Videri,U.S.A.,2021,Blend,"""Classic Dark"", Ecuador-Guatemala-Dom. Rep.",0.7,"3- B,S,C","nutty, grassy, cocoa",3.5,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-0.1002445,51.5840921
2393,2578,Videri,U.S.A.,2021,Ecuador,Costas Esmeraldas,0.75,"2- B,S",floral & fruit,3.5,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
2394,951,Vietcacao (A. Morin),France,2012,Vietnam,"Ben Tre, Mekong Delta, MoCay",0.7,"4- B,S,C,L","spicy, dairy",3.5,4,1.0,1.0,1.0,1.0,0.0,0.0,0.0,108.4265113,13.2904027
2395,1205,Vintage Plantations,U.S.A.,2014,Peru,San Martin,0.75,"3- B,S,C","sandy, sweet, nutty",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
2396,153,Vintage Plantations (Tulicorp),U.S.A.,2007,Ecuador,"Los Rios, Rancho Grande 2007",0.65,"3- B,S,C","sticky, cocoa, earthy",3.0,3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,-79.3666965,-1.3397668
2397,1458,Violet Sky,U.S.A.,2015,Madagascar,Sambirano Valley,0.77,"2- B,S","intense, tart, sour, raisin",2.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,46.4416422,-18.9249604
2398,1458,Violet Sky,U.S.A.,2015,Belize,Moho River Valley,0.77,"2- B,S","mild metallic, brownie, earth",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-88.7600927,16.8259793
2399,1458,Violet Sky,U.S.A.,2015,Venezuela,Cuyagua,0.77,"2- B,S","intense, mild bitter, roasty",3.0,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-66.1109318,8.0018709
2400,1458,Violet Sky,U.S.A.,2015,Peru,Peru,0.77,"2- B,S","chalky, peach, bland",3.25,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-75.0458515,-6.8699697
2401,1502,Violet Sky,U.S.A.,2015,Guatemala,Cahabon,0.77,"2- B,S","creamy, cocoa, pungent",2.75,2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-90.345759,15.5855545
2402,1720,Vivra,U.S.A.,2016,Peru,Peru,0.7,"5- B,S,C,V,L","pungent, metallic",2.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-75.0458515,-6.8699697
2403,1720,Vivra,U.S.A.,2016,Venezuela,Ocumare,0.7,"5- B,S,C,V,L","nutty, off notes",2.5,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-66.1109318,8.0018709
2404,1724,Vivra,U.S.A.,2016,Dominican Republic,Dominican Republic,0.7,"5- B,S,C,V,L","sweet, simple, cocoa",3.0,5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,-70.3028026,19.0974031
